"","gene","logFC","AveExpr","t","P.Value","adj.P.Val","seq","gene_len","blast","diamond","interpro","anno","length","b.status.final","cov.04v13","b.status","b.status.asn","b.status.kmer"
"1085","g10821",5.02193540375768,1.25432343546669,5.19616032654142,1.18618305605718e-05,0.000204974618599227,"scaffold_830",641,NA,NA,NA,"N",40253,"A",-0.416480131412329,"A","A","A"
"1086","g7956",-2.85797568178265,2.27753333406352,-5.19478104474178,1.18816209824433e-05,0.000205127543093765,"scaffold_323",1594,"VGR_SOLIN",NA,"Low-density lipoprotein receptor domain class A","Y",409036,"A",0.0198695208540767,"A","A","A"
"1087","g11607",4.13949188644172,-4.05295186027451,5.19396873096222,1.19106611563476e-05,0.00020543972954955,"scaffold_289",397,NA,NA,NA,"N",477085,"A",-0.536711310017421,"A","A","A"
"1088","g21424",4.32461312026837,1.00788943829501,5.19119880830522,1.19974768515873e-05,0.00020653208849193,"scaffold_880",802,NA,NA,NA,"N",32811,"A",0.198121988283526,"A","A","A"
"1089","g23442",-1.93512746034192,7.88117091465808,-5.19072903177657,1.20052228665109e-05,0.00020653208849193,"scaffold_48",1559,"OAT_DROAN","J9K969","Aminotransferase class-III","Y",1470363,"A",0.232023233849606,"A","A","A"
"1090","g6148",5.32974560048551,2.67867193657519,5.19178218865853,1.20070391197506e-05,0.00020653208849193,"scaffold_5",1307,NA,NA,"Tetraspanin family","Y",2912966,"A",-0.512436122659878,"A","A","A"
"1091","g13432",2.502894315898,5.76428429219396,5.19014061548844,1.20232893402276e-05,0.000206622045682792,"scaffold_40",3409,NA,NA,NA,"N",1584338,"A",0.346876588564367,"A","A","A"
"1092","g2990",-3.57468446738338,-2.26399819855229,-5.18479928187703,1.21894729297799e-05,0.000209286106190883,"scaffold_366",836,NA,NA,NA,"N",367849,"A",0.436084453237321,"A","A","A"
"1093","g15673",4.68772590485362,0.468910337435743,5.17963936919592,1.23640316587047e-05,0.000212088956604807,"scaffold_674",997,NA,NA,NA,"N",95006,"A",-0.151717245499156,"A","A","A"
"1094","g1273",4.90044602292301,-2.34338411930674,5.1746001270127,1.25301473103569e-05,0.000214741985303366,"scaffold_707",359,NA,NA,NA,"N",79637,"A",0.210129519938694,"A","A","A"
"1095","g5678",-2.9648248208074,1.91496185660384,-5.17231990630519,1.25835826771254e-05,0.000215460814258835,"scaffold_555",864,NA,NA,"Eukaryotic-type carbonic anhydrase","Y",186860,"A",-0.278888280960369,"A","A","A"
"1096","g12365",-2.5079732968753,2.0821308139867,-5.17078950668714,1.26328244596703e-05,0.000216106592878065,"scaffold_231",1776,"ESTF_MYZPE","J9K056","Carboxylesterase family","Y",613014,"A",-0.234883301918919,"A","A","A"
"1097","g2778",-4.70217833699724,-4.04424230956492,-5.16816088587908,1.27326460493175e-05,0.000217615661603148,"scaffold_51",394,NA,NA,NA,"N",1437107,"A",0.00253595447181994,"A","A","A"
"1098","g2824",-3.69232342481072,-3.67156324776586,-5.16610008390445,1.27866595256049e-05,0.000218339780915816,"scaffold_451",1187,"SPOPL_MOUSE","R7UX04","BTB/POZ domain","Y",261761,"A",0.308367325886516,"A","A","A"
"1099","g21942",-3.52038423918831,2.30076276360868,-5.16309704814555,1.28845634785016e-05,0.000219632325242247,"scaffold_22",475,NA,NA,NA,"N",1994893,"A",-0.0831630849906746,"A","A","A"
"1100","g12148",4.08325281637416,-2.80547529311414,5.1630965933775,1.28880123815285e-05,0.000219632325242247,"scaffold_563",485,NA,NA,NA,"N",181475,"A",-0.0283657027846228,"A","A","A"
"1101","g21498",2.22077852519638,4.13905801212201,5.16256293038783,1.29012930829945e-05,0.000219632325242247,"scaffold_382",7336,"DSCL_DROME","A0A482X5D3","hAT family C-terminal dimerisation region,Fibronectin type III domain,Immunoglobulin domain,Immunoglobulin I-set domain,Protein of unknown function (DUF 659)","Y",346072,"A",-0.237508396615525,"A","A","A"
"1102","g19507",-2.06652164427507,6.67870739757972,-5.16232288665538,1.29092123535632e-05,0.000219632325242247,"scaffold_7",946,"C6A13_DROME","A0A2P8XRH7","Cytochrome P450","Y",2872801,"A",0.125011332074952,"A","A","A"
"1103","g6050",3.41725892255941,-3.58927321741097,5.16159269912409,1.2933945287924e-05,0.000219853617591375,"scaffold_5",249,NA,NA,NA,"N",2912966,"A",-0.512436122659878,"A","A","A"
"1104","g18980",3.55298520101724,-2.11340171801621,5.15783172729123,1.30592862954902e-05,0.000221677689065186,"scaffold_163",334,NA,NA,NA,"N",833184,"A",-0.505913145196021,"A","A","A"
"1105","g21198",-3.78102659994394,4.0231053372566,-5.15769378688925,1.30649019370116e-05,0.000221677689065186,"scaffold_98",1934,"DHGL_DROPS","A0A482X9H2","GMC oxidoreductase","Y",1127684,"A",0.24514465794487,"A","A","A"
"1106","g10368",-2.95072652157972,-1.21962859973774,-5.15595580772124,1.31211543548455e-05,0.000222430852621156,"scaffold_159",252,NA,NA,NA,"N",848934,"A",-0.157158056960454,"A","A","A"
"1107","g4659",-2.36295610971543,3.55224922488391,-5.15452336148828,1.31692187040244e-05,0.000223043976044945,"scaffold_501",1084,"PLS1_MOUSE","A0A182FF10","Scramblase","Y",222918,"A",-0.514203896768746,"A","A","A"
"1108","g832",-3.53489385454334,3.319252141746,-5.15382652240185,1.31936533770223e-05,0.000223256143651435,"scaffold_127",595,NA,NA,NA,"N",957964,"A",-0.0141111953356364,"A","A","A"
"1109","g22398",-3.21122749614528,-0.481278867051047,-5.15230045663717,1.32445642370861e-05,0.000223915540920764,"scaffold_109",1013,NA,"A0A067RU85","Capsular polysaccharide synthesis protein","Y",1067028,"A",-0.00299222341217719,"A","A","A"
"1110","g9994",-2.68329475319714,2.69036155617641,-5.15127351077182,1.32791229227078e-05,0.000224114470436235,"scaffold_53",1388,NA,NA,"Predicted AAA-ATPase","Y",1421213,"A",0.15328615067164,"A","A","A"
"1111","g13197",1.96364914461854,6.36073128181019,5.15124017966446,1.32802377009258e-05,0.000224114470436235,"scaffold_424",866,NA,NA,"Hexamethylene bis-acetamide-inducible protein","Y",292794,"A",0.457596155107065,"A","A","A"
"1112","g7292",2.53260741565841,3.95608092028328,5.14654466962899,1.34406623746077e-05,0.000226616811703597,"scaffold_17",1629,"SNKY_DROME","A0A2A3EP22","DC-STAMP-like protein","Y",2133015,"A",-0.178589466439256,"A","A","A"
"1113","g6682",2.3490245410719,1.80850714805173,5.14619471928668,1.34526914196013e-05,0.000226616811703597,"scaffold_179",297,NA,NA,NA,"N",784024,"A",-0.047199161958179,"A","A","A"
"1114","g15697",4.07152904310909,-2.44503656789456,5.14279312688425,1.35747355568218e-05,0.000228467429941519,"scaffold_493",471,NA,NA,NA,"N",227342,"A",-0.264038199256054,"A","A","A"
"1115","g6827",5.73946307420772,-0.430646576824459,5.14143610130517,1.36825190141075e-05,0.000230074931834531,"scaffold_81",685,NA,NA,"Inhibitor of apoptosis-promoting Bax1","Y",1225220,"A",0.2151287278652,"A","A","A"
"1116","g5140",-2.34700879524923,3.23639679402444,-5.13498549511031,1.38439378791861e-05,0.000232562912545638,"scaffold_174",1740,"YL_DROME",NA,NA,"Y",804455,"A",-0.125551513901746,"A","A","A"
"1117","g6580",-3.50296975898232,-0.201198453022465,-5.13469096846957,1.38552868586846e-05,0.000232562912545638,"scaffold_52",870,NA,NA,"Eukaryotic-type carbonic anhydrase","Y",1435599,"A",-0.134785747536566,"A","A","A"
"1118","g4767",3.6177325741838,2.68000474102473,5.13412407179579,1.3875813900498e-05,0.00023269913669091,"scaffold_193",570,NA,NA,NA,"N",713562,"A",-0.0239223561174172,"A","A","A"
"1119","g13819",-3.82688343586555,-1.00647593675981,-5.13367703493551,1.38928372548413e-05,0.000232776412592511,"scaffold_254",875,"G3ST3_MOUSE","T1HAU9","Galactose-3-O-sulfotransferase","Y",531794,"A",-0.17067731239185,"A","A","A"
"1120","g5248",-4.10622802114988,-0.13016525991191,-5.13120260863548,1.39836461067761e-05,0.000234088732907094,"scaffold_814",1116,"CATA_ASCSU","A0A2J7REJ5","Catalase-related immune-responsive,Catalase","Y",43109,"B3",-0.131942928822252,"B.loose","A","A"
"1121","g2102",-2.54436513165257,2.47611689907613,-5.13064973485033,1.39983354447147e-05,0.000234125594338051,"scaffold_122",1120,NA,"A0A433SNA9","Annexin","Y",982358,"A",-0.19830905633931,"A","A","A"
"1122","g1931",-3.52977063878462,2.15967880359999,-5.12806857152487,1.40920928963224e-05,0.000235483645020632,"scaffold_218",1405,"VGLU1_HUMAN","E9G138","Major Facilitator Superfamily","Y",649598,"A",-0.150087080349593,"A","A","A"
"1123","g3794",-2.47052773854237,2.86873044450537,-5.12740826465837,1.41148899135377e-05,0.000235654560096988,"scaffold_189",872,NA,"A0A0C1JLV9","Domain of unknown function (DUF2431)","Y",748106,"A",0.139469145836802,"A","A","A"
"1124","g15357",1.71315514996814,7.27471511380511,5.12412128451931,1.42340783334069e-05,0.000237433037965344,"scaffold_160",4548,"BTBD8_HUMAN","A0A482XF76","BTB/POZ domain","Y",843435,"A",-0.24682644585779,"A","A","A"
"1125","g1243",1.80160403314423,4.57042657000251,5.12222789734009,1.43031958717618e-05,0.000238373883910811,"scaffold_284",5566,"CAC1A_APIME","K7IRC4","Voltage gated calcium channel IQ domain,Ion transport protein,Voltage-dependent L-type calcium channel, IQ-associated","Y",488311,"A",0.0789057810964908,"A","A","A"
"1126","g18743",-4.24821911312663,0.809189628462155,-5.1189319226249,1.44316455970895e-05,0.000240300997601982,"scaffold_114",724,NA,NA,NA,"N",1045659,"A",-0.645628229182483,"A","A","A"
"1127","g6175",-2.13980102975689,1.32508901213711,-5.11826671957005,1.44488930087597e-05,0.000240374707206065,"scaffold_5",684,NA,NA,NA,"N",2912966,"A",-0.512436122659878,"A","A","A"
"1128","g15699",5.64073505547858,1.39644062940895,5.10932733192639,1.48482928342774e-05,0.000246800214849172,"scaffold_493",973,"B3GT1_PONPY","A0A232EQ35","Galactosyltransferase","Y",227342,"A",-0.264038199256054,"A","A","A"
"1129","g6288",1.67085980070806,5.77493404469423,5.10635783685204,1.4895980873361e-05,0.000247250870194033,"scaffold_809",2537,"PKHG1_HUMAN","A0A482XHU9","RhoGEF domain","Y",44321,"A",0.523427006350606,"A","A","A"
"1130","g11285",-2.85924123892878,1.37472245244408,-5.10620730992529,1.49017805386558e-05,0.000247250870194033,"scaffold_73",2084,"YM67_CAEEL","B4LF33","Serine carboxypeptidase S28","Y",1283250,"A",-0.178929804493677,"A","A","A"
"1131","g2777",-2.99491844386868,4.24195427996115,-5.10557285147721,1.49260605410784e-05,0.000247434756043041,"scaffold_51",415,NA,NA,NA,"N",1437107,"A",0.00253595447181994,"A","A","A"
"1132","g4654",4.13052880480554,-2.81365327515985,5.10050321583722,1.51268865789562e-05,0.000250542399707464,"scaffold_659",823,NA,NA,NA,"N",103558,"A",0.132088319745017,"A","A","A"
"1133","g4737",-2.46000554316774,5.90342244735473,-5.09901788087447,1.51784576732688e-05,0.000251174671594102,"scaffold_193",1460,"UD2B7_HUMAN","A0A2P8ZG78","UDP-glucoronosyl and UDP-glucosyl transferase","Y",713562,"A",-0.0239223561174172,"A","A","A"
"1134","g10725",-3.11896290622532,0.702092860650409,-5.09864604015156,1.51931381058177e-05,0.000251195896248657,"scaffold_518",310,NA,NA,NA,"N",209603,"A",0.337176986673755,"A","A","A"
"1135","g2769",-3.19362984278079,2.01097662709513,-5.09512623589598,1.5330728983452e-05,0.000253119437756372,"scaffold_51",337,NA,NA,NA,"N",1437107,"A",0.00253595447181994,"A","A","A"
"1136","g8534",5.18069743394313,0.687011736512529,5.09596076134068,1.53364809478499e-05,0.000253119437756372,"scaffold_112",1585,NA,"A0A443QBM5","DDE superfamily endonuclease,Tc5 transposase C-terminal domain","Y",1055113,"A",-0.511952629798354,"A","A","A"
"1137","g19674",1.65168916525556,5.95284802700696,5.09205638633153,1.54513443578627e-05,0.000254790901816683,"scaffold_207",5782,"DMAD_DROME","A0A088ALU5","Oxygenase domain of the 2OGFeDO superfamily","Y",680703,"A",-0.15047467916272,"A","A","A"
"1138","g7382",3.37136847256409,-4.08540671430501,5.09115833074569,1.54875811807589e-05,0.000255164024216211,"scaffold_764",512,NA,NA,NA,"N",55479,"A",-0.330190208493899,"A","A","A"
"1139","g4398",-3.82612164205593,0.306430093097143,-5.08778885975977,1.56240087987273e-05,0.00025714647617003,"scaffold_795",782,NA,"A0A482XTV4","UDP-glucoronosyl and UDP-glucosyl transferase","Y",46884,"A",-1.26176678902084,"A","A","A"
"1140","g2687",-2.45452588193577,2.23361655550103,-5.087373437396,1.56376939985858e-05,0.00025714647617003,"scaffold_271",835,"DHRS4_RABIT","A0A182PQF5","Enoyl-(Acyl carrier protein) reductase","Y",510462,"A",0.375704838894859,"A","A","A"
"1141","g7754",-2.95978997257963,1.91612926299312,-5.08693785922215,1.56552494008354e-05,0.00025714647617003,"scaffold_276",2057,NA,NA,NA,"N",502907,"A",-0.376326388242508,"A","A","A"
"1142","g11978",3.08330010095014,-0.48286611929307,5.08675259389991,1.56627700563323e-05,0.00025714647617003,"scaffold_321",1005,"CATL_SARPE","K7J502","Cathepsin propeptide inhibitor domain (I29),Papain family cysteine protease","Y",409967,"A",0.187269075314276,"A","A","A"
"1143","g17054",-2.8085877417004,4.98585963031388,-5.08274467399328,1.58241524115731e-05,0.000259568708280476,"scaffold_142",684,"DHR11_BOVIN","D2A5K3","short chain dehydrogenase","Y",914383,"A",-0.0352154492806603,"A","A","A"
"1144","g18573",4.49029864287684,0.0222525599019618,5.08271393323067,1.58388941956279e-05,0.00025958341544915,"scaffold_312",735,NA,NA,NA,"N",428059,"A",0.372172864417268,"A","A","A"
"1145","g10376",-2.9856144215196,5.65063082737891,-5.08196136540285,1.58560001297797e-05,0.000259636809111999,"scaffold_159",816,NA,NA,NA,"N",848934,"A",-0.157158056960454,"A","A","A"
"1146","g6127",3.46001898728949,1.69341247292388,5.08060302030558,1.59120777339893e-05,0.000260139431218482,"scaffold_5",1063,NA,NA,NA,"N",2912966,"A",-0.512436122659878,"A","A","A"
"1147","g14837",-3.83880655692956,1.43650762900129,-5.0805978648445,1.59144449094671e-05,0.000260139431218482,"scaffold_361",1366,"XYLK_DANRE","E0VHS6","Golgi casein kinase, C-terminal, Fam20","Y",370872,"A",0.292584848922786,"A","A","A"
"1148","g11278",4.15789234899817,-0.0804382679924256,5.07961982047524,1.59581282649339e-05,0.000260626260312932,"scaffold_73",676,NA,NA,NA,"N",1283250,"A",-0.178929804493677,"A","A","A"
"1149","g18268",-2.89596481351751,0.407760316259577,-5.07593822184188,1.61023723973415e-05,0.000262753159336603,"scaffold_381",1856,NA,NA,NA,"N",349709,"A",-0.372929137932683,"A","A","A"
"1150","g9870",2.75763727293411,2.0642760100155,5.07428012848126,1.61708368198903e-05,0.000263640886553151,"scaffold_80",775,"H332_CAEEL","V4NB52","Core histone H2A/H2B/H3/H4","Y",1236135,"A",0.123195942354876,"A","A","A"
"1151","g18078",-3.56270174001536,3.59487620237594,-5.07286584903354,1.62308794872004e-05,0.000264166820620587,"scaffold_286",560,NA,NA,"Major Facilitator Superfamily","Y",483774,"A",-0.10558245375941,"A","A","A"
"1152","g18195",1.88677912459547,5.60961167866059,5.07282235177794,1.62312751269356e-05,0.000264166820620587,"scaffold_78",2759,NA,NA,"Telomeric single stranded DNA binding POT1/CDC13","Y",1238903,"A",-0.410988861318145,"A","A","A"
"1153","g7819",-3.41055350260479,-3.89598014509934,-5.07160737998156,1.62826924480889e-05,0.00026456807965797,"scaffold_779",680,NA,NA,"Ankyrin repeats (3 copies)","Y",51583,"A",-0.0800879639904512,"A","A","A"
"1154","g17750",5.09901259297017,0.591949654646362,5.07245474419954,1.62841518974504e-05,0.00026456807965797,"scaffold_186",1189,NA,NA,NA,"N",756945,"A",-0.19414750726748,"A","A","A"
"1155","g10783",-3.56474813103189,0.443457840577692,-5.06142220065417,1.67136135717192e-05,0.000271310424983691,"scaffold_270",1355,"B4GA1_DANRE","A0A2P8YKN9","Glycosyl-transferase for dystroglycan","Y",511095,"A",-0.121600324407828,"A","A","A"
"1156","g16579",-2.0719932742525,6.93155150479849,-5.06102897142847,1.6728969194192e-05,0.000271324778046631,"scaffold_213",1545,"CP4C1_BLADI","A0A386RVW0","Cytochrome P450","Y",663385,"A",0.0231433697190854,"A","A","A"
"1157","g7873",5.28577545998433,0.874002826373157,5.05946407892106,1.68465958135683e-05,0.000272996391450814,"scaffold_46",678,NA,NA,"Trypsin","Y",1511820,"A",0.26897989793351,"A","A","A"
"1158","g18508",-3.45660504656075,1.2646436210796,-5.05692741669078,1.69066832645284e-05,0.000273733509953923,"scaffold_273",882,NA,NA,"Eukaryotic-type carbonic anhydrase","Y",509830,"A",0.239544714293008,"A","A","A"
"1159","g8391",-2.13033170835732,4.02944258818243,-5.05537708003617,1.6972901838046e-05,0.000274391615374382,"scaffold_531",1265,"SNO1_TYRJA","J9JV88","Flavin-binding monooxygenase-like","Y",202602,"A",-0.0741162174781811,"A","A","A"
"1160","g8097",1.5331448082352,8.20740525776722,5.0552920201444,1.6976600023163e-05,0.000274391615374382,"scaffold_506",1986,"DDX5_MOUSE,DDX5_MACFA","A0A2J7QB73","DEAD/DEAH box helicase,Helicase conserved C-terminal domain","Y",218335,"A",0.175273951277394,"A","A","A"
"1161","g20197",-2.78615408328514,4.40604136271785,-5.05026333934245,1.71967405445199e-05,0.000277710325985533,"scaffold_71",1622,"ESTE_MYZPE","A0A088A7H8","Carboxylesterase family","Y",1288280,"A",-0.243252874913154,"A","A","A"
"1162","g8648",1.98618864137587,7.17750839276923,5.04947847820046,1.72313006847525e-05,0.000278028964318782,"scaffold_237",2106,"CTL2_XENLA","A0A1S4EDW2","Plasma-membrane choline transporter","Y",579896,"A",0.0739087574659791,"A","A","A"
"1163","g20177",-3.90318359341502,1.69807439445453,-5.04630925471555,1.73759767375848e-05,0.000280122259546842,"scaffold_370",278,NA,NA,NA,"N",363572,"A",-0.314209008082438,"A","A","A"
"1164","g17034",-3.53235714786006,-2.10800696251216,-5.0430588727672,1.75184541672127e-05,0.000281988219961716,"scaffold_142",403,NA,NA,NA,"N",914383,"A",-0.0352154492806603,"A","A","A"
"1165","g14313",-1.85578641985589,3.18161792643116,-5.04295241321075,1.75218025630913e-05,0.000281988219961716,"scaffold_3",1160,NA,NA,"Serpentine type 7TM GPCR chemoreceptor Srw","Y",3189128,"A",0.0773777880487399,"A","A","A"
"1166","g7733",-8.5048066271913,-0.654700077825364,-5.05321593646324,1.76451913302993e-05,0.000283730439323999,"scaffold_276",1547,NA,NA,NA,"N",502907,"A",-0.376326388242508,"A","A","A"
"1167","g4657",2.04228198612435,7.60480000337522,5.03752319257651,1.77672315793744e-05,0.000285448007610704,"scaffold_501",2668,NA,"A0A2J7QKW6","OST-HTH/LOTUS domain,Tudor domain","Y",222918,"A",-0.514203896768746,"A","A","A"
"1168","g6874",-2.75669091977896,2.50133928877695,-5.03644238336706,1.78165444798878e-05,0.000285995199018336,"scaffold_688",1763,NA,NA,NA,"N",88807,"A",0.0384940288859566,"A","A","A"
"1169","g19566",3.5849677775415,-3.5754880971709,5.03400840478945,1.79297164440638e-05,0.000287565657493373,"scaffold_403",421,NA,NA,NA,"N",314203,"A",0.0987305722030146,"A","A","A"
"1170","g17700",2.71970473202573,10.8415759975461,5.03073108070447,1.80791819593204e-05,0.00028971502782504,"scaffold_136",1323,"Y2678_METMA","J9JNH3","Serpin (serine protease inhibitor)","Y",931572,"A",-0.204187708457375,"A","A","A"
"1171","g22889",-3.45206289950616,0.162339635533998,-5.02797522446877,1.8208421051003e-05,0.000291536879833693,"scaffold_37",861,NA,NA,"Eukaryotic-type carbonic anhydrase","Y",1648890,"A",-0.516654036222865,"A","A","A"
"1172","g6086",1.58272281196647,5.18883311797611,5.02710221206952,1.82480478957967e-05,0.000291922056312536,"scaffold_5",5848,NA,"A0A482X2I7","RhoGEF domain,PDZ domain,C2 domain","Y",2912966,"A",-0.512436122659878,"A","A","A"
"1173","g20186",-3.9743111691138,3.88127535827137,-5.02589342172188,1.83101041738737e-05,0.000292665083679419,"scaffold_370",1020,"CATL_DROME","A0A423TC40","Cathepsin propeptide inhibitor domain (I29),Papain family cysteine protease","Y",363572,"A",-0.314209008082438,"A","A","A"
"1174","g1822",-2.6156734755252,4.05496999543407,-5.0243563866294,1.83769211288652e-05,0.000293276333212915,"scaffold_229",1867,"NRG_DROME","U4UKR7","Immunoglobulin I-set domain","Y",622971,"A",-0.172915424740139,"A","A","A"
