"","gene","logFC","AveExpr","t","P.Value","adj.P.Val","seq","gene_len","blast","diamond","interpro","anno","length","b.status.final","cov.04v13","b.status","b.status.asn","b.status.kmer"
"645","g19040",5.72465837187824,-1.34963494235341,6.91034804486905,1.68257724252201e-07,4.89095204961941e-06,"scaffold_682",503,NA,NA,NA,"N",90845,"A",0.07087511,"A","A","A"
"646","g3042",7.25001235162869,2.95055750697809,6.91062774067249,1.69043774623266e-07,4.90619462912014e-06,"scaffold_36",861,NA,NA,NA,"N",1654184,"A",-0.216133518,"A","A","A"
"647","g4069",-4.03251750056434,4.24707820981816,-6.90217789455018,1.71314011943519e-07,4.96439939710826e-06,"scaffold_70",357,NA,NA,"Macrophage migration inhibitory factor (MIF)","Y",1292812,"A",0.03553754,"A","A","A"
"648","g4940",-4.86429157644838,-0.365429656315821,-6.89395848894819,1.74781226381497e-07,5.0570574281276e-06,"scaffold_358",886,"SQV3_CAEEL","A0A1D2NJW4,A0A212EZ58","N-terminal domain of galactosyltransferase,N-terminal region of glycosyl transferase group 7","Y",373918,"A",0.027838038,"A","A","A"
"649","g5131",1.61800855678706,7.57378401281538,6.89080003030749,1.76027970486347e-07,5.08528261733209e-06,"scaffold_466",2168,"SRPK1_PONAB","A0A087ZZL2","Protein kinase domain","Y",249531,"A",-0.379738689,"A","A","A"
"650","g6004",3.75515618359611,-0.465838401637799,6.88755764733514,1.77404648915037e-07,5.11716886539698e-06,"scaffold_216",1749,NA,"J9LGY7","Ligand-gated ion channel","Y",656822,"A",-0.085321296,"A","A","A"
"651","g6443",1.88620349704049,8.7377756175797,6.8845270779502,1.78690397039707e-07,5.14633833194695e-06,"scaffold_184",5920,"MSPS_DROME","A0A2J7R1U2","CLASP N terminal","Y",759718,"A",-0.446570669,"A","A","A"
"652","g4850",6.16694533346313,1.01867125432806,6.88354759550354,1.79592699310843e-07,5.16439190088803e-06,"scaffold_304",521,NA,NA,NA,"N",450191,"A",-0.303096258,"A","A","A"
"653","g2885",-2.61678023916774,5.77474993946292,-6.87856300099025,1.8125989573835e-07,5.20435189157476e-06,"scaffold_89",661,"GSTT1_MANSE","A0A139WLM6","Glutathione S-transferase, C-terminal domain,Glutathione S-transferase, N-terminal domain","Y",1205502,"A",0.023041927,"A","A","A"
"654","g22649",-4.22507864563254,0.70433092073006,-6.87734336063833,1.81811603764015e-07,5.21221064062923e-06,"scaffold_6",839,NA,"A0A2P8YRW9","UDP-glucoronosyl and UDP-glucosyl transferase","Y",2881478,"A",-0.080544033,"A","A","A"
"655","g7962",-3.23605487458496,1.79344467090277,-6.87508107007503,1.82778199138042e-07,5.23192130631931e-06,"scaffold_323",1041,NA,NA,NA,"N",409036,"A",0.019870135,"A","A","A"
"656","g15077",-3.35841072479903,3.58383015377562,-6.86748557695929,1.86134315720248e-07,5.31630621382729e-06,"scaffold_68",997,"ESTE_MYZPE","A0A088A7H8","Carboxylesterase family","Y",1306168,"A",-0.331814928,"A","A","A"
"657","g1958",-3.64754285778928,0.53377597332506,-6.86713540202682,1.86293305375462e-07,5.31630621382729e-06,"scaffold_218",1365,"VGLU2_HUMAN","A0A2J7QA10","Major Facilitator Superfamily","Y",649598,"A",-0.150086793,"A","A","A"
"658","g12365",-3.27526593459627,2.0821308139867,-6.86575232309509,1.86908391706718e-07,5.32575294241529e-06,"scaffold_231",1776,"ESTF_MYZPE","J9K056","Carboxylesterase family","Y",613014,"A",-0.234882928,"A","A","A"
"659","g6581",-3.68291050141935,0.69252600715935,-6.86172437952401,1.88724791691616e-07,5.36934919488028e-06,"scaffold_52",879,NA,NA,"Eukaryotic-type carbonic anhydrase","Y",1435599,"A",-0.134785629,"A","A","A"
"660","g9775",5.76503679419788,-3.00313288758181,6.86132491139004,1.89226744612702e-07,5.37547308294476e-06,"scaffold_47",805,NA,"A0A151INV1",NA,"Y",1504070,"A",-0.04900082,"A","A","A"
"661","g7299",-3.37231425477677,0.566367214910136,-6.85779451716267,1.90507285539501e-07,5.40359483690578e-06,"scaffold_17",2249,NA,NA,NA,"N",2133015,"A",-0.17858936,"A","A","A"
"662","g13386",5.14304118815671,-2.66310195058523,6.85747020219474,1.90793097340212e-07,5.40359483690578e-06,"scaffold_297",3897,"VCP_APIME","A0A0M8ZQT3","Serine carboxypeptidase","Y",460796,"A",-0.441019376,"A","A","A"
"663","g10146",5.01668890761016,1.54521579036487,6.85457971525239,1.92093859545403e-07,5.43222891797399e-06,"scaffold_128",2455,"DCST2_HUMAN","A0A3Q0IUH5","DC-STAMP-like protein","Y",956808,"A",0.152028529,"A","A","A"
"664","g20147",-2.92177863725129,4.70753723549682,-6.85181341275213,1.93256973703664e-07,5.45689006019579e-06,"scaffold_333",966,NA,NA,"CUB domain","Y",396600,"A",0.218473314,"A","A","A"
"665","g12148",4.95974851955342,-2.80547529311414,6.84618901126852,1.95987368322955e-07,5.52566491531891e-06,"scaffold_563",485,NA,NA,NA,"N",181475,"A",-0.028364565,"A","A","A"
"666","g3551",-3.16501306501368,5.02480307451598,-6.83932027655819,1.99135370855458e-07,5.60598959184533e-06,"scaffold_10",1742,"TX14A_SCODE","A0A067R1C7","Gamma-glutamyltranspeptidase","Y",2776264,"A",-0.506933192,"A","A","A"
"667","g12279",-5.11446567273099,-0.00281406202275716,-6.83632030972162,2.00714705580926e-07,5.64197903288872e-06,"scaffold_209",989,NA,NA,"Carboxylesterase family","Y",669739,"A",-0.339148443,"A","A","A"
"668","g14827",2.8788834345815,3.03817829573764,6.826115934612,2.0554611469729e-07,5.76913788092739e-06,"scaffold_361",1009,"TBPL1_XENLA","N6U3Q4","Transcription factor TFIID (or TATA-binding protein, TBP)","Y",370872,"A",0.292585311,"A","A","A"
"669","g3073",-4.91573057656285,0.302522045998128,-6.82338326720972,2.07004563081809e-07,5.8013879719295e-06,"scaffold_36",517,NA,NA,NA,"N",1654184,"A",-0.216133518,"A","A","A"
"670","g7098",-2.73740355330054,1.38222707060418,-6.80767433385673,2.14854728742391e-07,6.01240493909118e-06,"scaffold_79",1412,"C1139_DROME","A0A232FA51","Transmembrane amino acid transporter protein","Y",1236716,"A",0.003766061,"A","A","A"
"671","g3654",1.83969227772734,6.08078062952664,6.80555588418196,2.15951202169576e-07,6.02695181008314e-06,"scaffold_200",2042,NA,NA,NA,"N",691981,"A",-0.260256831,"A","A","A"
"672","g5654",-3.79639051524391,5.95603228657046,-6.80544405293638,2.16017473805316e-07,6.02695181008314e-06,"scaffold_476",1035,"MOGT1_BOVIN","T1H8G4","Diacylglycerol acyltransferase","Y",243338,"A",-0.094150672,"A","A","A"
"673","g4601",5.47088605496134,-1.04818002890394,6.80479050073638,2.16611224801228e-07,6.03414890765583e-06,"scaffold_857",714,NA,NA,"Trypsin","Y",35916,"A",0.028382588,"A","A","A"
"674","g22956",-4.49374194497528,-1.66732582017369,-6.80379059523205,2.1691910841965e-07,6.03414890765583e-06,"scaffold_834",764,NA,NA,NA,"N",38341,"A",-0.769747529,"A","A","A"
"675","g6627",5.97331634513308,-0.788633542592228,6.7930375744622,2.23054849077142e-07,6.19563757829234e-06,"scaffold_1562",383,NA,NA,NA,"N",12071,"A",0.512954331,"A","A","A"
"676","g11559",2.32768000100356,6.83520154678903,6.79087810800319,2.23707216520002e-07,6.20456598007916e-06,"scaffold_65",1285,"COQ5_DROME","H9JT99","ubiE/COQ5 methyltransferase family","Y",1324386,"A",0.045272809,"A","A","A"
"677","g10822",6.65634035974112,0.802525300382561,6.78971525325406,2.25345491351632e-07,6.24077196063773e-06,"scaffold_830",425,NA,NA,NA,"N",40253,"A",-0.41647546,"A","A","A"
"678","g23442",-2.23152984594586,7.88117091465808,-6.78516729603737,2.26801248501201e-07,6.27182390582452e-06,"scaffold_48",1559,"OAT_DROAN","J9K969","Aminotransferase class-III","Y",1470363,"A",0.232023323,"A","A","A"
"679","g22889",-4.86030515382342,0.162339635533998,-6.77856860357843,2.30540219396287e-07,6.36583000509718e-06,"scaffold_37",861,NA,NA,"Eukaryotic-type carbonic anhydrase","Y",1648890,"A",-0.516653857,"A","A","A"
"680","g3741",-4.10571755169018,2.54102965585406,-6.7777413362624,2.30911612958416e-07,6.3667085755255e-06,"scaffold_190",1403,"JHAMT_DROME","A0A139WJN5","Methyltransferase domain","Y",741964,"A",-0.217068112,"A","A","A"
"681","g22394",2.02374574863639,4.63750701420579,6.7716372099808,2.34307209528406e-07,6.44966134805971e-06,"scaffold_30",326,NA,NA,"Tubulin binding cofactor A","Y",1716177,"A",0.16112786,"A","A","A"
"682","g10622",2.55810322867755,4.29804987338614,6.77110396163132,2.34608194537134e-07,6.44966134805971e-06,"scaffold_32",1463,"P4HA1_BOVIN","T1I153","Prolyl 4-Hydroxylase alpha-subunit, N-terminal region","Y",1713197,"A",-0.227731827,"A","A","A"
"683","g21758",-6.36079364580847,-0.602456609486231,-6.77071631999055,2.35637902698282e-07,6.46079700206793e-06,"scaffold_9",567,NA,NA,NA,"N",2791333,"A",0.15502902,"A","A","A"
"684","g10776",-2.66723575690272,3.22818154950529,-6.76917109421956,2.35702445432528e-07,6.46079700206793e-06,"scaffold_270",1704,"ACSF2_DANRE","J9K0Q6","AMP-binding enzyme,AMP-binding enzyme C-terminal domain","Y",511095,"A",-0.121599868,"A","A","A"
"685","g17074",-4.53195337947118,1.51462696647234,-6.76722111126941,2.36871822950062e-07,6.48337198319813e-06,"scaffold_532",1081,"G3ST3_MOUSE","T1HAU9","Galactose-3-O-sulfotransferase","Y",201362,"A",-0.19862309,"A","A","A"
"686","g6162",6.37582449951963,1.04339369634815,6.76476422459911,2.39053495635696e-07,6.53354808990329e-06,"scaffold_5",989,NA,NA,"Trypsin","Y",2912966,"A",-0.512436051,"A","A","A"
"687","g3092",5.62741513522296,-0.950506722190724,6.76285758534191,2.39677707249458e-07,6.5410732652403e-06,"scaffold_36",297,NA,NA,NA,"N",1654184,"A",-0.216133518,"A","A","A"
"688","g2102",-3.34766896621254,2.47611689907613,-6.76088605504716,2.40453907105252e-07,6.55271846557613e-06,"scaffold_122",1120,NA,"A0A433SNA9","Annexin","Y",982358,"A",-0.198308841,"A","A","A"
"689","g1582",-3.77397656317921,2.53435801424249,-6.75873509178989,2.41709898056004e-07,6.57237512379981e-06,"scaffold_206",1700,"ESTF_MYZPE","J9JKD6","Carboxylesterase family","Y",683232,"A",-0.050669785,"A","A","A"
"690","g5462",-2.23610420704339,8.93760881767553,-6.7584341706866,2.41876304625413e-07,6.57237512379981e-06,"scaffold_27",1585,"SERA_MOUSE","A0A2P8Z920","D-isomer specific 2-hydroxyacid dehydrogenase, catalytic domain,D-isomer specific 2-hydroxyacid dehydrogenase, NAD binding domain","Y",1871822,"A",-0.199845729,"A","A","A"
"691","g20246",-2.98462184895504,4.88447360829592,-6.75780489376126,2.4224355872567e-07,6.57282848414992e-06,"scaffold_71",467,"PRDX5_HUMAN","R4G2Z2","Redoxin","Y",1288280,"A",-0.243252715,"A","A","A"
"692","g9614",-3.41713469967176,4.87010046021723,-6.75702434296875,2.42701659413438e-07,6.57574192535052e-06,"scaffold_732",502,NA,NA,NA,"N",69353,"A",-0.564278024,"A","A","A"
"693","g437",2.60903910490469,5.1875476302951,6.75543275562018,2.43631541269454e-07,6.5873305806962e-06,"scaffold_88",1675,"TTKB_DROME","J9JRT6","BTB/POZ domain","Y",1206924,"A",-0.001421474,"A","A","A"
"694","g2384",-3.77069871054906,2.5150063257939,-6.75453918222074,2.44165456708283e-07,6.5873305806962e-06,"scaffold_539",1445,"VGLU3_DANRE","A0A1W4XVW4","Major Facilitator Superfamily","Y",198000,"A",-0.23406573,"A","A","A"
"695","g17104",-2.85961539667855,2.11515026741756,-6.75405247050706,2.44443215190711e-07,6.5873305806962e-06,"scaffold_219",1852,NA,NA,"Zinc finger, C2H2 type,Zinc-finger of C2H2 type","Y",649525,"A",0.039959354,"A","A","A"
"696","g23066",-4.45372973233428,0.434837635099742,-6.75378428760806,2.44654178645586e-07,6.5873305806962e-06,"scaffold_82",4646,"FGFR1_DROME","A0A482WJJ4","TIG domain,Sema domain,Plexin repeat,Protein tyrosine kinase,IPT/TIG domain","Y",1220856,"A",-0.13113478,"A","A","A"
"697","g11467",9.19013470799476,0.347453983845923,6.76245940923233,2.44886096044869e-07,6.5873305806962e-06,"scaffold_355",1394,"WAT_DROME","J9K312","Male sterility protein","Y",377145,"A",-0.008108407,"A","A","A"
"698","g7363",1.96296841302634,8.69862303990668,6.75148554104726,2.45959628962061e-07,6.60672934585914e-06,"scaffold_149",2648,"MTHSD_BOVIN","A0A2J7PI56","5-formyltetrahydrofolate cyclo-ligase family","Y",892767,"A",-0.02607312,"A","A","A"
"699","g1228",-3.2169210479311,3.5778279348716,-6.74444100420993,2.50172279635101e-07,6.71027191828114e-06,"scaffold_284",2833,"PYX_DROME","J9KHJ7","Ion transport protein,Ankyrin repeat,Ankyrin repeats (3 copies)","Y",488311,"A",0.078906076,"A","A","A"
"700","g2938",5.95237609994509,-0.710765609948994,6.7386989535649,2.54236744833767e-07,6.80954961269758e-06,"scaffold_141",606,NA,NA,"Tc5 transposase DNA-binding domain,helix-turn-helix, Psq domain","Y",916731,"A",-0.002355752,"A","A","A"
"701","g8939",-3.28609122136699,4.30327231677105,-6.73692130507872,2.547496151614e-07,6.81355283118558e-06,"scaffold_2",1605,"LIPR3_HUMAN","J9JX72","Lipase","Y",3312200,"A",-0.03043378,"A","A","A"
"702","g17371",-3.43379783778737,0.663965271291982,-6.73170950084604,2.57973222580626e-07,6.88179997691256e-06,"scaffold_183",1602,NA,NA,NA,"N",777222,"A",-0.200884204,"A","A","A"
"703","g9874",-1.89591540235428,3.95042709086688,-6.73160494879617,2.58035382354767e-07,6.88179997691256e-06,"scaffold_80",571,"PNCB_DROME","A0A482XD02","Nicotinate phosphoribosyltransferase (NAPRTase) N-terminal domain","Y",1236135,"A",0.12319606,"A","A","A"
"704","g7816",-3.56562932118281,1.67892926453293,-6.72971915669728,2.59216619419203e-07,6.90348351916285e-06,"scaffold_779",3043,NA,"A0A482WJY3","Ankyrin repeats (3 copies),Ankyrin repeat","Y",51583,"A",-0.080081381,"A","A","A"
"705","g762",2.03746991290521,3.07170636754307,6.72778737208855,2.60422623109759e-07,6.92576419955301e-06,"scaffold_140",421,"CDD_HUMAN","C4WUW8","Cytidine and deoxycytidylate deaminase zinc-binding region","Y",921203,"A",0.240312175,"A","A","A"
"706","g8649",4.4019180196199,-1.71855907503019,6.72445005797219,2.62579830214072e-07,6.97324254487767e-06,"scaffold_237",630,NA,"A0A2J7PIW1","Homeodomain","Y",579896,"A",0.073909084,"A","A","A"
"707","g9246",3.38469790512227,4.30604275018558,6.7236253239947,2.63053415112244e-07,6.9759384440445e-06,"scaffold_178",1167,"ZN502_HUMAN",NA,"Zinc finger, C2H2 type","Y",790326,"A",0.129681444,"A","A","A"
"708","g13205",-2.61416972575544,0.561051077481924,-6.72018823328113,2.65241934061352e-07,7.0240409911247e-06,"scaffold_424",618,NA,NA,"Meiotic recombination protein REC114-like","Y",292794,"A",0.457596555,"A","A","A"
"709","g10375",-3.89133573931403,6.94457997352436,-6.7171618462752,2.67200853608258e-07,7.06593625430357e-06,"scaffold_159",3831,NA,NA,NA,"N",848934,"A",-0.157157814,"A","A","A"
"710","g18980",4.22707124995145,-2.11340171801621,6.71490742934374,2.68679997095172e-07,7.09115957687871e-06,"scaffold_163",334,NA,NA,NA,"N",833184,"A",-0.505912777,"A","A","A"
"711","g17033",-3.24067632613947,1.12671712474297,-6.71449852398663,2.68911113081272e-07,7.09115957687871e-06,"scaffold_142",1494,"ESTE_MYZPE","J9K056","Carboxylesterase family","Y",914383,"A",-0.035215214,"A","A","A"
"712","g21381",1.86778230176347,8.9289746096382,6.71208782070712,2.70479378689351e-07,7.12249700989696e-06,"scaffold_110",1611,"TCPD_OCHTR","A0A482WFQ6","TCP-1/cpn60 chaperonin family","Y",1065314,"A",-0.112448349,"A","A","A"
"713","g21949",-2.35911719386118,2.75648730538791,-6.70706575355203,2.73779380985797e-07,7.19213389230289e-06,"scaffold_22",744,"SDR1_AEDAE","A0A067QVP7","short chain dehydrogenase","Y",1994893,"A",-0.083162983,"A","A","A"
"714","g10564",-4.44783103597299,5.14857258852153,-6.70698821623432,2.73891066142422e-07,7.19213389230289e-06,"scaffold_637",1901,"PERO_DROME","J9JZ85","Animal haem peroxidase","Y",115262,"A",0.024441666,"A","A","A"
"715","g18522",6.83638987313392,-0.576911366749664,6.70804070407278,2.74624725644452e-07,7.20131326029068e-06,"scaffold_273",427,NA,NA,NA,"N",509830,"A",0.239545037,"A","A","A"
"716","g17239",5.01554143579266,-0.107596945940448,6.70347283824008,2.76343874763643e-07,7.23627277645746e-06,"scaffold_180",783,NA,NA,"Eukaryotic-type carbonic anhydrase","Y",782579,"A",-0.035907008,"A","A","A"
"717","g7961",-5.02828661819039,0.706493514893913,-6.69991352543273,2.78734293488865e-07,7.28165015090941e-06,"scaffold_323",514,NA,NA,NA,"N",409036,"A",0.019870135,"A","A","A"
"718","g17579",1.32475469669308,7.57618613327384,6.69946297607219,2.78853528633685e-07,7.28165015090941e-06,"scaffold_247",4587,"KI21A_MOUSE","J9K1M7","WD domain, G-beta repeat,Kinesin motor domain","Y",544523,"A",-0.145962259,"A","A","A"
"719","g18304",-3.39570050165571,9.24243580644038,-6.69811703196407,2.79764546718509e-07,7.29527884064719e-06,"scaffold_574",1578,NA,NA,NA,"N",169292,"A",-0.235372064,"A","A","A"
"720","g15014",2.44710947251461,4.0582616052991,6.69553782753319,2.81510671479956e-07,7.33061608274679e-06,"scaffold_433",4508,"HAM_DROME","J9K4R8","Zinc finger, C2H2 type","Y",283476,"A",-0.301500203,"A","A","A"
"721","g16130",-3.95256054283912,-1.27795891187224,-6.69108961879033,2.8457175874197e-07,7.39721362610984e-06,"scaffold_521",2803,NA,NA,NA,"N",208409,"A",-0.703294734,"A","A","A"
"722","g6444",-2.01526808874475,5.36260460509108,-6.69064768276139,2.84857231748429e-07,7.39721362610984e-06,"scaffold_184",5360,"PUR4_MOUSE","A0A2A3E8W2","AIR synthase related protein, C-terminal domain,Formylglycinamide ribonucleotide amidotransferase linker domain,CobB/CobQ-like glutamine amidotransferase domain,Formylglycinamide ribonucleotide amidotransferase N-terminal,Glycosyl transferase family group 2","Y",759718,"A",-0.446570669,"A","A","A"
"723","g22879",-5.63825768144458,0.7503219686897,-6.68700763901468,2.87835879175454e-07,7.46422530935075e-06,"scaffold_37",837,NA,NA,"Eukaryotic-type carbonic anhydrase","Y",1648890,"A",-0.516653857,"A","A","A"
"724","g12531",2.12679129357061,3.4273796424735,6.68434824722189,2.89228162875929e-07,7.48997075381324e-06,"scaffold_469",1143,NA,NA,"CENP-B N-terminal DNA-binding domain","Y",246838,"A",0.229504501,"A","A","A"
"725","g12468",7.90541596965345,0.744416878572149,6.68713133127391,2.90668650073174e-07,7.51689175203026e-06,"scaffold_50",940,NA,NA,NA,"N",1438737,"A",0.149509353,"A","A","A"
"726","g17055",-3.55444494863643,5.56488125872271,-6.6767291601015,2.94611763254069e-07,7.60836907610266e-06,"scaffold_142",919,"DHR11_BOVIN","A0A3P8SR61","short chain dehydrogenase","Y",914383,"A",-0.035215214,"A","A","A"
"727","g1075",-3.16744035103579,-0.0262351854634626,-6.67231719675039,2.97768279061238e-07,7.67930875394658e-06,"scaffold_197",1642,NA,NA,NA,"N",695333,"A",-0.302706707,"A","A","A"
"728","g18734",-2.64843901410391,5.59891273524657,-6.67122229520008,2.98556985102368e-07,7.68907268363228e-06,"scaffold_114",652,NA,NA,NA,"N",1045659,"A",-0.645627953,"A","A","A"
"729","g23067",-4.36356655945153,0.370661721858674,-6.66483732929101,3.03262251779678e-07,7.79953903788364e-06,"scaffold_82",4106,"FGFR1_DROME","A0A482XBJ6","Protein tyrosine kinase,Sema domain,IPT/TIG domain","Y",1220856,"A",-0.13113478,"A","A","A"
"730","g17864",-4.74794434809329,3.28746406604404,-6.65916739218116,3.07522317956285e-07,7.89826841008545e-06,"scaffold_146",1344,"CP4C1_BLADI","J9K6X1","Cytochrome P450","Y",897096,"A",-0.088357084,"A","A","A"
"731","g19888",-3.91075985502638,-0.034160018269132,-6.65797562203743,3.08301286087136e-07,7.90744297243189e-06,"scaffold_653",2861,"PAIN_DROME","A0A482WJY3","Ankyrin repeat,Ankyrin repeats (3 copies),Ion transport protein","Y",106456,"A",-0.174879911,"A","A","A"
"732","g17552",-3.48354784939968,3.77907806892965,-6.65633807152421,3.09512016303343e-07,7.92765135747456e-06,"scaffold_41",1257,"IVD_RAT","A0A067R9Z1","Acyl-CoA dehydrogenase, N-terminal domain,Acyl-CoA dehydrogenase, C-terminal domain,Acyl-CoA dehydrogenase, middle domain","Y",1577355,"A",0.165155028,"A","A","A"
"733","g2989",-2.81608215104905,4.01190079726812,-6.65217745937208,3.1264143710962e-07,7.9968817249226e-06,"scaffold_366",1358,"ACSF2_DANRE","J9K0Q6","AMP-binding enzyme C-terminal domain,AMP-binding enzyme","Y",367849,"A",0.43608487,"A","A","A"
"734","g13526",1.86241866669655,6.89426043393146,6.65061268402862,3.1382819135583e-07,8.01630076257556e-06,"scaffold_266",723,NA,NA,"Stathmin family","Y",513539,"A",-0.020043995,"A","A","A"
"735","g4987",-4.26446520876765,1.96431749904416,-6.63795991206067,3.23645368417604e-07,8.24966937571541e-06,"scaffold_176",1261,"LIPG_HUMAN","X1WSL9","Partial alpha/beta-hydrolase lipase region","Y",803147,"A",-0.044774936,"A","A","A"
"736","g19824",-6.91477315033107,1.01278193084048,-6.64010667582988,3.23844293590407e-07,8.24966937571541e-06,"scaffold_545",941,"B3GT1_PONPY","E2BFM3","Galactosyltransferase","Y",194847,"A",-0.293178033,"A","A","A"
